,class,20150720_N,20150602_N,20150517_N,20150501_N,20150415_N,20150330_N,20150314_N,20150226_N,20150210_N,20150125_N,20150109_N,20141117_N,20141101_N,20141016_N,20140930_N,20140813_N,20140626_N,20140610_N,20140525_N,20140509_N,20140423_N,20140407_N,20140322_N,20140218_N,20140202_N,20140117_N,20140101_N
362,1,7705.5,4200.23,3697.59,1473.07,560.67,4563.17483334832,1045.62,7679.97,3032.13,6528.74,461.814,1263.29,553.411,2013.44,2230.82,2072.56,6355.41,1427.27,6098.23,8022.03,3092.14,2273.87,854.7972003029043,275.566,7971.54,882.826,510.836
363,1,7548.89,3201.76,2588.79,1061.21,383.983,359.161,868.951,3859.4862539804144,1177.18,2033.89,311.739,659.061,520.734,784.0,216.159,1961.83,3023.23,6986.94,2515.54,8313.87,1761.764155831005,977.756,1132.1614737503612,359.08450906315,8137.33,854.6758555444269,1085.62
364,1,4793.65,1212.11,429.751,1002.62,477.783,7860.45,433.386,802.917,3906.39,1456.3,360.189,829.3941852240414,306.196,1177.5,812.705,1752.15,4517.38,971.433,6041.34,3031.43,776.246,1197.56,459.418,318.609,6415.50370273174,824.2107052184791,745.968
365,1,2837.8,2444.6059722884233,549.681,7121.29,428.786,7873.38,402.249,1326.86,4151.38,2854.21,357.159,854.712633454283,434.793,1139.49,2164.07,1417.1,4104.47,1301.46,6996.51,2957.8,509.482,1617.93,388.889,314.51,7831.51,831.193,515.162
366,1,7383.14,6761.35,7454.13,1990.88,1750.19,1019.91,666.493,3543.4522250412965,3793.53,6925.26,779.8546301474046,737.704,1405.46,1428.0202203070123,296.615,1596.35,5265.76,3898.58,6450.52,7913.55,1318.98,1314.12,400.706,503.895,7483.28,1402.7,1637.23
367,1,7731.71,3767.52,6301.48,7821.0,882.871,739.013,1750.8717975152822,3146.18,1059.88,2938.59,360.13,638.179,537.432,2638.12,222.3,1307.4,5235.6,5509.96,2022.19,7546.52,2008.986574291872,1045.5647984907494,1396.85,374.548,7926.73,812.808,1097.13
368,1,7721.73,7189.16,516.504,1653.21,420.386,3862.66,1823.14,1099.63,2931.71,2706.38,406.254,1170.32,573.665,2686.991376278091,1319.53,2209.49,6755.73,3170.28,4900.94,8058.56,1274.2358332283486,1544.46,292.426,294.188,3543.51,943.211,486.363
369,1,7613.53,3452.93,7649.77,6145.527883235541,6059.73,3220.34,3618.679548091937,1629.27,7781.89,7827.56,448.625,4194.4,685.218,1011.82,1177.9577257757678,1553.34,2361.38,7241.99,6446.75,7778.17,4968.16,1419.81,2326.19,4055.53,7294.45,7143.03,3474.54
370,1,7740.65,5363.23,547.415,8140.81,401.789,3444.19,2365.4218343096645,2524.066732413645,4455.89,2708.78,955.4088867365032,1587.21,649.8,3355.34,2069.19,2487.16,6336.5,3821.53,2052.85,7917.86,6390.5,1829.38,173.215,415.5537528261868,1652.11,1014.25,448.902
371,1,7643.79,1312.23,866.779,5918.258441966826,661.411,7684.89,743.391,4556.67436183391,1547.8,7144.14,626.959,1092.8,1036.31,1933.87,5540.83,1696.92,6697.01,709.786,6245.17,7727.88,639.677,2805.12,418.879,274.207,7869.54,854.98,679.614
372,1,7516.15,4879.83,7872.4,7784.11,5958.67,6196.53,827.116,3806.548191349876,7811.51,6316.509156074428,232.53,2153.47,971.226,2431.9,312.344,1312.23,4474.46,7407.77,6711.27,5789.08,1728.7308031458335,1901.14,3120.0719509902983,1757.7097576171425,7325.729247272143,4009.83,4874.17
373,1,4335.28,670.073,679.801,3001.68,428.019,7397.96,448.662,1727.6,3213.76,2782.33,365.488,719.009,314.193,1797.7746075568507,3310.96,1618.24,3556.49,1295.4,4312.418112408799,2925.27,1209.3311820268432,1319.1339031131772,384.947,305.835,7232.36,809.473,505.267
374,1,7661.3,3305.05,617.929,3975.36,302.057,1463.43,972.307,2289.391031581654,750.316,737.562,476.2905767158601,663.491,457.184,2218.3966990760728,297.14,1363.73,6001.1,1911.4,2793.5,7966.46,812.683,1124.74,503.958,312.905,8114.88,499.462,562.362
375,1,7832.03,989.758,2106.9,4253.53,543.507,2573.9,3793.42,3224.61,4182.09,6814.72,350.106,837.7625525846715,797.382,6165.43,417.049,957.62,3510.75,7625.24,4251.4,5212.827882963064,732.867,4276.6,604.414,597.286,8106.1,662.678,1557.8
376,1,7499.4,8237.05,2416.81,5312.93,358.907,1825.61,440.206,5987.58,1399.84,5596.67,343.59,1241.44,252.585,3278.37,1304.3715353019493,967.218,3917.92,7405.38,7024.4,4785.95,6372.86,2847.31,359.521,355.327,7715.93,967.159,590.886
377,1,1569.64,574.393,276.18,1876.85,373.73,805.045,624.888,2251.442086498836,1298.32,3746.11,324.901,618.342,537.3297040962486,1484.21,1284.72,1995.68,2948.46,1048.96,2299.59,2562.0,479.502,1049.3,672.707,309.63,8048.68,784.866,605.677
378,1,6914.32,4327.32,2703.0,858.927,586.165,5916.47,383.733,2837.5111426287235,1710.24,6592.01,411.4309326816137,804.377,172.06,4358.19,1164.3,845.39,3746.3,7839.52,4613.862322669385,4862.14,4543.16,3109.26,333.342,375.559,7076.68,1142.5580320677752,511.46
379,1,7445.86,3206.084460811998,2361.78,1434.64,403.394,486.574,852.263,1684.06,2351.39,3769.03,169.884,699.393,832.761,830.186,315.549,1749.31,4745.95,7614.5,4385.29,7454.34,789.574,983.023,575.048,342.585,7956.94,923.695,1039.08
380,1,7847.5,1148.08,1088.59,8150.47,1904.65,709.608,5159.800436946726,6886.86,6693.33,6714.12,1821.29,1078.11,5605.9,6342.65,749.217,992.154,5179.01,7955.42,3770.83,8230.98,2034.4214856776227,3406.86,3374.44,1077.51,7812.68,759.204,1872.94
381,1,7872.15,1558.74,3065.35,7543.61,671.276,2297.3533456512423,5146.98,6784.77,3651.51,5231.2028045591915,1635.84,896.342,684.714,6068.49,351.431,1032.86,4897.67,7890.81,7253.02,5778.935622233484,2323.56,4003.28,939.866,567.096,7605.52,732.071,1500.96
382,1,6583.8,5822.85,782.352,5888.57,380.474,6868.28,3170.4522080800516,4586.87,2286.58,4489.506713947216,475.262,532.552,241.612,620.37,242.532,2722.64,5017.35,7663.6,3085.17,1280.53,737.965,1010.93,515.857,388.634,6928.97,2772.31,1268.81
383,1,7851.06,4063.898760817665,1062.7685926743068,1596.56,249.43,2120.16,4503.21,2962.47,963.517,1262.67,390.093,615.677,460.436,1696.54,959.525,1717.8256940125962,6450.59,1652.17,1034.85,7328.55,507.511,1174.41714102763,522.937,298.062,8250.63,513.771,543.307
384,1,6778.79,6425.96,3389.53,5838.01,446.342,856.491,2610.1,4015.22,5778.58,6988.51,353.227,559.72,656.313,663.684,118.015,2189.37,2770.14,4599.68,3190.39,3846.48,507.886,1049.46,608.0,371.197,7873.27,2221.7430114444155,2022.91
385,1,7228.36,6904.5,3947.8,4588.21,432.469,528.806,2067.02,5216.4,6040.15,6561.64,210.588,867.7954327130121,537.497,723.207,123.56,2130.35,2099.74,4094.55,4567.61,5319.71,567.499,770.539,601.036,353.988,7275.2,1800.64,2015.69
386,1,7647.71,2808.42,7708.53,7848.67,1403.64,5412.250319271734,6414.7,5104.0,6585.932341864828,8024.57,387.656,5029.4,968.673,1072.48,270.492,1535.98,2594.69,7558.06,7010.46,8054.74,4368.3,1437.54,672.854,6132.98,8106.09,7891.51,3293.92
387,1,6941.64,3657.8007947081214,1067.75,5143.38,358.538,5091.07,5054.59,588.01,5627.35,4994.6,386.036,543.375,291.244,2168.6994934587574,887.394,1534.16,5594.3,3145.88,1928.57,1779.18,1678.75,1137.86,602.133,492.31,7473.33,1024.99,1069.34
388,1,7736.09,736.998,1585.72,5762.342333559601,823.154,2434.4346480638746,5870.71,4854.34,3081.6014230420697,2164.36,786.75,793.879,495.254,4978.78,556.908,1032.43,1423.89,7617.71,7013.03,8157.35,6487.91,2364.4894604579213,1062.29,432.584,7989.33,569.471,4730.16
389,1,6450.82,1277.96,545.943,8067.43,435.967,1729.26,7464.94,2543.2,6571.6,7791.84,412.954,676.6510199756574,322.512,1338.8,163.085,2484.1,5720.16,7046.68,3344.04,2486.31,1879.46,879.076,472.141,642.266850706817,8023.94,2382.66,1238.3
390,1,6818.38,982.006,629.28,1644.58,699.507,1712.51,6786.35,4270.9,1126.47,2717.5379735924857,685.448,755.633,596.767,3494.21,450.074,1088.13,1210.61,6821.5,6156.87,7757.19,2042.0249711609372,1879.12,2485.72,491.4368659953898,5937.41,565.102,2401.21
391,1,7831.36,1127.79,709.599,8119.94,615.951,7749.5,749.084,5077.540698348054,1333.83,6848.44,482.185,1263.35,888.214,2427.2285447254294,5864.17,1892.45,7114.92,1160.21,5974.19,8110.65,1803.243980460393,2433.15,402.117,251.342,8159.65,838.713,627.955
392,1,7283.94,5663.71,783.688,6000.56,390.315,6229.17,7189.08,496.072,7812.05,7361.2,495.09,399.476,229.878,1544.09,778.27,1641.26,5440.86,7755.01,4823.16,2196.95,4040.92,1307.96,327.212,1654.73,7800.47,2882.5616803905154,1326.69
393,1,6053.737794049409,738.057,1356.54,504.442,420.447,7632.03,478.267,774.417,4866.75,4839.86,347.078,616.906,548.6133923415985,1287.99,1200.53,1046.47,3068.4597089042027,7056.51,3418.3,2015.62,2626.9352520357597,1550.28,919.909898323699,709.6667151758862,7858.0,1441.4511198465648,610.026
394,1,7712.32,1380.78,480.891,7752.42,1760.13,1425.94,7506.4,5514.897619582187,6869.74,7548.14,1395.07,952.972,2523.53,5107.22,565.332,1010.35,5428.22,7717.44,4749.3643313903185,7763.2,557.807,3171.563001873231,2550.6420160225866,1814.37,7800.65,1012.67,1837.67
395,1,7161.55,5909.21,1099.22,3763.12,487.151,6976.82,908.298,1388.1541429118458,5984.65,4679.8,1119.6527874588796,893.2965938647869,269.629,3954.65,618.0,1371.68,4411.168092983296,4028.51,1634.26,2908.64,6494.45,1355.64,738.618,552.416,7342.09,1563.79,1206.37
396,1,8031.65,624.878,8342.33,8370.52,763.357,7336.98,889.662,438.526,7712.56,6623.84,1092.4980862878228,1502.5,673.59,3098.62,558.709,1041.15,4008.28,7920.68,6815.25,2130.42,2162.2057463687734,2471.92,866.848,1028.086830076565,8194.13,1452.41,5918.56
397,1,7306.42,1526.55,1597.52,7768.61,791.267,2836.07,5999.6,5666.15,6978.73,6929.39,350.608,503.354,295.806,2268.6119488450054,238.915,2684.15,5957.0,4781.89,5505.4,4625.58,2090.28,1209.19,477.278,932.8717498177263,7402.19,3667.91,3245.04
398,1,7749.95,3530.35,860.141,1047.07,293.143,672.47,1513.15,3062.06,812.493,1232.19,184.489,660.307,460.651,1714.29,421.178,1355.32,6213.48,5648.16,6533.54,7957.67,531.881,1154.3,764.2365347993785,314.668,8022.82,541.95,742.3594274058198
399,1,7864.72,1553.63,1194.36,8254.68,1122.09,1833.4911997643758,6221.76,7145.71,4543.62,6996.67,2157.22,1096.11,2861.41,6861.66,720.993,963.414,5638.46,7827.31,5254.059613042421,8036.45,599.343,2738.02,996.659,841.653,7863.81,682.44,4352.88
400,1,7763.56,1272.64,2585.28,2872.13,416.279,526.071,460.565,3726.92,985.879,1972.58,645.4606537653009,864.4249601302085,871.477,1357.56,245.346,1378.81,4105.91,4045.17,3573.2,8123.4,1525.8209216687844,1161.49,554.326,331.181,8117.62,706.357,1066.96
401,1,7748.65,1776.09,1588.92,6589.64,500.555,7586.02,769.3,7569.92,1662.06,6145.73,445.705,1329.01,624.029,2127.08,4168.73,2226.2,6828.05,2742.67,5191.74,8003.05,1224.22,2586.31,358.335,253.718,7921.42,1020.22,492.804
402,1,8003.78,2333.31,4096.71,8218.76,543.208,2002.41,3607.38,6912.02,3595.37,6329.6,1017.4752258016022,898.2676080540093,1601.04,3774.6124762950108,415.921,931.335,2928.13,8047.31,7320.74,8431.61,478.522,2770.69,945.956,636.962,6888.26,672.042,2186.7113195067127
403,1,6584.53,3432.2665535089423,2027.4471694196266,4683.22,391.192,1447.86,2371.43,1289.86,2491.21,5927.17,359.375,553.864,340.103,700.888,387.919103726413,2052.954536923877,2044.21,2144.7,1999.53,7710.88,701.986,765.419,598.018,361.936,6524.08,1031.7448558686601,1647.59
404,1,6971.09,7618.05,525.477,4452.61,2197.0941563378688,915.818,4516.6,3025.67,7472.39,7271.73,409.283,739.509,416.393,1698.1888304314357,228.809,1877.0750942295838,3114.64,5715.66,6516.65,7994.69,794.129,1346.77,608.445,1059.2110139248675,7633.88,3975.759833547021,3174.1
405,1,7499.62,7037.96,3781.732330827753,5455.13,527.233,7874.56,2004.65,1039.87,7868.3,7405.31,459.15,789.321,315.672,6005.97,868.811,1453.66,5357.8,7661.92,891.313,2148.65,4748.805479400344,1448.14,907.4720969650791,1732.5896876472834,7862.02,2015.37,1874.2
406,1,7329.08,5730.5,1709.57,1067.89,2591.205505852464,1670.79,5606.91,5794.77,7765.69,7728.02,422.61,1328.37,1110.19,1147.81,490.677,1839.01,4065.022650015415,6940.14,6603.81,7632.76,1413.08,1505.03,866.038,1164.5766257879247,7848.73,7339.15,4079.72
407,1,8022.59,1444.78,894.358,8241.71,1369.42,1935.72,7909.68,8382.18,1476.98,1835.72,667.619,865.635,1151.75,3903.72,720.15,1059.05,1769.22,7823.69,5989.32,8192.43,4742.44,2595.6035959105875,1966.45,451.975,8271.34,535.387,1468.33
408,1,7817.42,6494.39,898.46,3490.6062878580706,482.281,808.409,6863.04,2506.3677536630357,988.357,915.444,418.04,736.11,594.656,2075.82,389.037,1445.59,5047.268843358105,1036.23,6934.51,8103.51,1116.42,1203.12,1488.316681296695,246.821,7625.48,510.021,679.203
409,1,7677.23,4602.330387374198,369.277,2545.1,341.75,5286.91,6698.01,2627.6963002549082,913.679,1320.27,398.7051691332522,639.857,584.164,2713.34,1310.56,1738.21,4938.907257743433,875.297,1021.96,4401.52,599.67,913.696,641.384,270.53,8102.69,552.986,627.705
410,1,7669.33,3734.59,3177.58,5153.083287151143,383.778,2252.91,6640.57,7852.02,820.042,1006.76,451.435,716.477,503.481,2276.84,366.757,1281.74,2907.44,7562.7,6903.15,7130.66,345.993,1442.69,2137.750849167637,355.869,2840.76,538.688,712.176
411,1,7752.81,4690.44436410805,2969.49,653.863,1330.19,2731.87,7755.4,5111.76,7664.92,7134.93,1201.73,1693.92,1367.7,3773.413454488872,2050.42,900.318,2163.74,6630.231904091403,5110.01,7912.44,246.599,4577.4,2936.26,996.174,7622.73,1504.84,1197.46
412,1,7833.92,4445.717480163781,580.256,1597.11,343.77,4151.75,1273.8,928.804,2677.19,2538.53,411.961,1037.5,572.339,2018.01,2334.19,2162.23,6786.11,841.194,5224.77,6611.77,535.998,1501.89,282.712,293.359,6285.225608502219,761.387,564.793
413,1,7791.09,7264.16,4029.32,3057.109563334829,404.389,7025.79,6832.61,5897.28,876.267,1663.35,392.629,734.892,776.653,2314.2985051137716,533.446,1642.4,6705.04,691.155,6475.77,6503.99,410.31,1393.2,1473.432199883715,301.052,7542.93,543.833,736.902
414,1,7872.43,5379.48,1483.17,8126.94,772.138,7858.7,1159.2,4356.996829723173,2399.2157829659736,4564.08178172419,688.44,1141.71,1437.34,1682.48,4082.34,1689.93,7106.79,904.494,6968.1,8264.78,876.447,3650.64,389.607,322.804,8258.11,789.094,572.966
415,1,7197.89,6059.67,7786.09,6001.74,1892.51,1391.95,852.562,1713.25,4242.5,7607.19,292.906,963.943,1060.32,1712.69,225.95,1405.59,5609.56,1979.48,6512.52,2603.96,2746.74,1578.524446138553,799.197,569.9825769376291,7898.64,1948.02,6136.29
416,1,7192.98,5876.81,1244.86,2037.61,298.284,6714.23,6881.16,473.347,7171.95,5855.208797244429,400.751,492.913,302.89,2968.67,657.857,1378.05,4481.12,6900.54,1454.19,2060.72,3199.3816365148564,1039.56,517.693,581.388,7465.55,891.355,2305.97
417,1,7336.82,7806.59,1114.7,4048.06,1405.6534815430546,645.275,1880.07,2650.26,7678.42,7664.73,305.548,935.2933234756067,907.044,987.332,240.37,1957.0709121130906,4117.0596553026935,6659.24,6886.49,4982.3,1703.2360409572957,1250.55,557.911,440.122,7919.32,2406.86,3357.39
418,1,7456.97,1769.18,645.185,7644.25,2649.09,1018.24,6003.16,6777.89,7149.59,5648.08,1230.38,1382.8760562833113,3575.11,4851.781205599551,547.613,1022.41,3868.450408669379,7546.23,3202.66,7066.88,630.526,4617.63,6251.48,1556.9,7200.73,970.709,1285.93
419,1,6737.77,5203.73,1048.36,3509.98,401.764,2493.85,4654.14,3208.6144659781803,4524.17,6610.07,401.582,563.395,327.47,619.198,135.645,2696.13,5368.35,7679.14,3459.17,1258.71,1051.37,920.471,478.191,488.5065225058664,6790.02,2100.41,1394.91
420,1,7603.44,5678.04,2269.73,5281.439216734794,449.947,504.671,2705.83,2204.63,7997.07,7842.2,205.973,634.859,549.772,1522.7215221760134,212.305,1959.36,2223.61,6442.18,7505.72,5479.267782044032,729.222,1098.3,701.5509806381065,384.731,8322.59,1489.61,2009.56
421,1,6935.52,1469.3,5220.79,7517.32,445.69,2591.77,612.008,3501.72,1807.01,4674.56,234.794,568.445,713.22,3725.22,328.556,1068.07,4880.31,4630.839062996615,4357.935426917439,4458.733498881381,302.983,2091.73,438.707,458.229,7844.44,642.826,2456.2
422,1,7824.29,3964.9602775267904,7134.63,8218.78,4351.78,6535.39,1447.48,408.555,7851.18,6475.82,308.549,2175.56,971.009,4412.13,525.03,1050.9,3687.2219235066295,6517.76,7176.68,7112.54,425.848,3194.38,1181.66,1398.15,7623.3751797151435,1848.78,6314.63
423,1,7511.07,3812.2259162756086,261.007,7847.3,2869.42,1305.33,6423.08,7893.5,6662.37,7204.27,1450.45,3367.288516278986,4378.85,5392.77,460.149,1039.34,4341.710587429195,6294.56,4117.16,7584.26,371.252,7319.52,7176.13,2594.05,7753.2,648.389,3617.16
424,1,7845.27,2528.25,2977.06,8112.39,748.707,7201.14,709.832,4364.913175296807,4618.39,5192.014321704309,910.3809983225079,1263.43,1665.43,2798.317451293927,4993.84,1609.56,6872.73,894.678,3545.31,7978.74,1951.18518119271,3296.62,480.348,277.271,6946.34,786.139,646.947
425,1,4763.04,3343.146119802195,326.038,7830.92,375.049,632.8,2146.36,422.7,1408.75,3033.7041726915636,350.9136380742218,552.793,422.339,836.764,538.748,2243.49,3033.2889486312174,4723.0965287957915,2188.15,2658.18,539.582,997.322,815.102,348.15501256664464,7292.65,803.554,1214.78
426,1,7274.17,3535.583430756113,1170.62,2195.96,316.203,5285.24,6759.25,510.239,6795.3,6318.01,415.152,480.386,318.829,3163.42,695.828,1579.69,5527.14,2820.64,1728.88,2143.62,1178.11,1073.12,483.234,695.203,7081.27,1011.12,1726.44
427,1,6679.6,7502.27,2114.94,7511.16,675.572,3339.0713793098753,2712.63,6543.26,6244.63,6350.02,353.428,586.253,713.867,700.751,246.786,2373.68,3822.2195181657194,6101.15,6267.74,2691.1,464.129,1221.89,652.677,421.56,6893.94,2451.87,1950.24
428,1,3957.8,1643.12,3425.2873560469743,4787.28925251714,354.872,1564.74,1210.65,779.916,965.485,2661.2463148584216,324.318,923.8601935264282,338.685,1226.26,989.132,2132.57,3498.674023940581,782.431,5833.48,1737.61,465.678,917.692,1418.1588543959504,524.8467373182775,5551.81,660.41,654.041
429,1,6679.662164762291,1449.89,1279.37,531.89,3659.663041270906,2539.0868008842303,7150.65,5106.81,6890.0,6682.64,644.949,2057.560751014104,539.082,869.106,2504.368686284351,1371.4,3798.03,7752.0,6789.23,7992.86,3048.9431316669743,1147.75,567.55,2121.55,7279.91,6543.72,1686.9
430,1,5277.43,6180.48,923.222,5314.76,368.575,1909.3,3743.04,2343.5,3251.59,4737.67,481.792,558.756,324.692,596.621,247.867,2164.4048114124703,3128.15,6802.77,2289.14,5055.27,762.693,876.706,628.637,367.465,6522.85,1589.88,1379.79
431,1,7754.33,3703.2219467406317,3835.77,1317.57,581.997,7730.21,2398.0276718333475,7893.33,3392.66,6681.35,471.573,1243.51,656.241,1889.05,2781.0,1915.44,6931.95,836.398,4446.88,8025.12,2223.14,2547.85,334.721,373.01382615717193,8028.55,921.449,529.402
432,1,7487.57,733.498,3361.57,8001.59,647.29,2459.11,1012.3,1872.02,6616.57,6425.13,374.984,860.764,747.761,3853.48,477.37352045045736,924.158,4502.12,7361.73,4222.140760953936,6423.51,601.859,3110.87,585.283,633.852,7848.57,708.457,4611.9
433,1,8206.42,1189.1,767.526,8384.16,1265.27,573.109,6639.41,6261.452094403758,3167.34,5487.42,952.636,1028.38,2549.56,5295.02,727.269,1001.73,3392.0843182893373,8115.79,7394.97,8161.04,723.968,3444.51,2504.3753159118,701.418,8062.47,668.216,1941.03
434,1,6763.65,4566.840147459167,2972.61,5219.31,607.845,1690.73,4266.06,4101.819862779576,7305.98,7160.52,239.941,510.462,394.332,808.547,238.981,2574.38,5710.17,5908.23,4596.72,5965.25,936.194,1057.89,478.078,440.081,7705.3,2295.66,1800.8
435,1,7644.24,7973.93,3692.399947796027,5584.07,367.081,7219.26,6636.0,5650.44,958.433,1335.91,344.331,643.655,432.359,2301.08,917.364,1668.3201262514137,4271.345744509719,650.726,946.836,6214.88,549.158,906.324,909.189,256.41,7370.11,500.92,675.118
436,1,7691.87,7573.56,2343.32267772462,1119.37,458.692,7279.53,6571.5,3587.9,826.107,1350.41,687.2754108485803,716.075,770.1949365867465,2349.5808157050683,674.597,1707.16,5561.2994450434035,667.441,1542.51,7799.08,354.417,1050.3,2743.61,280.39,4400.89,582.429,807.811
437,1,7418.36,7702.1,7943.31,3876.21,1667.06,948.806,738.76,1047.93,5875.53,7159.21,262.288,901.947,866.609,1832.35,247.745,1438.22,5365.65,3778.63,6854.39,4630.134084837678,2024.35,1492.23,429.243,664.807,7686.02,1781.55,4942.41
438,1,7785.17,1896.11,458.716,5370.1,2472.81,1025.37,4906.079928203359,6026.90698769335,2388.72,2363.73,807.9408139105108,979.0425361165,1714.7,3518.79,912.429,1138.74,1646.72,7632.72,4257.67,6472.64,2326.2325200332225,2353.230392759313,6469.56,526.9002704798231,7538.91,573.839,1664.6
439,1,7547.41,5617.73,5411.15,6076.67,564.376,6135.572571311027,1281.01,1000.26,5280.926142628726,7466.0,464.312,712.054,260.304,4667.92,629.467,1863.36,5340.35,5452.14,900.078,2209.13,6959.74,1409.65,397.156,765.725,7643.12,2406.82,2188.16
440,1,6981.32,4983.9,1174.76,6395.3,558.195,3163.09,7017.59,5818.73,7356.02,7650.17,348.339,569.429,296.685,1053.28,287.579,2794.25,5637.96,5019.17,5273.01,3027.16,1585.0984334912628,1183.41,457.065,568.487,7948.56,3153.4596570624867,2167.43
441,1,7627.01,930.799,659.397,1856.99,457.866,1053.82,418.499,2636.73,944.114,1065.46,320.097,557.091,501.928,937.801,354.529,1506.43,5510.36,1111.2,1477.4,2027.18,3841.76,1025.06,508.823,322.148,8167.44,671.393,955.589
442,1,7315.42,3818.19,287.847,4184.29232477965,355.472,864.882,1589.01,820.149,1131.37,853.569,318.731,982.8359801481422,516.393,1067.2428150601381,396.279,2314.8,1183.76,3907.62,966.142,1440.83,875.509,1049.04,565.659,315.278,7202.31,823.1250625713203,1055.89
443,1,7288.0,1502.52,755.417,736.213,359.34,446.442,1676.81,6720.64,1958.52,7015.55,370.416,627.657,329.055,688.514,483.71607675552536,2325.54,1977.18,1925.21,3108.91,8148.94,796.051,799.143,1167.8829911704718,364.6953092451947,8268.34,1431.29,1439.75
